from,to,weight,prob
15,25,76,0.9184777750463373
15,26,20,0.7251815926945997
15,27,91,0.9369054881129594
15,28,45,0.6875510885380708
15,29,48,0.8343284834924594
15,30,21,0.8007719434223788
15,31,31,0.8275425335949815
15,32,84,0.6962582800638689
15,33,94,0.8373437562300997
15,34,87,0.7512858759817407
15,35,82,0.6623582910565352
15,36,13,0.674366856468011
15,37,92,0.8813067106383395
15,38,43,0.84533899324568
15,39,83,0.7749760350989738
15,40,91,0.6590857695744292
15,41,90,0.8136732450641803
15,42,92,0.9369950509863214
15,43,71,0.7234633731946829
15,44,97,0.7718277580233676
15,45,68,0.6718919076516038
15,46,17,0.6974241341045622
15,47,63,0.7952753390322078
15,48,36,0.7520577705055332
15,49,28,0.7437747497740799
15,50,50,0.870259926441364
15,51,54,0.942612238374464
15,52,26,0.8781994984385524
15,53,75,0.8184953647245108
15,54,50,0.7225213582809401
15,55,25,0.7302415023362547
15,56,41,0.692263290502455
15,57,16,0.7370636014909705
15,58,59,0.9092491551087292
15,59,63,0.724481084114356
15,60,30,0.8940433539318349
15,61,83,0.8663385286466365
15,62,34,0.8789364125415885
15,63,73,0.9487908233286251
15,64,69,0.7996279125192962
15,65,49,0.7992110819142527
15,66,21,0.9335698412207711
15,67,74,0.7871691926569193
15,68,40,0.7145433267578724
15,69,55,0.6645974398788967
16,17,46,0.7984682610575529
16,18,93,0.8517561811296348
16,19,46,0.8110072247866781
16,20,23,0.7792783308042621
16,21,43,0.8682524190078176
16,22,61,0.7597812057552689
16,23,61,0.6653473062149025
16,24,81,0.7083965905663158
16,25,80,0.7365805091117287
16,26,59,0.8012766587369614
16,27,80,0.7339162032871946
16,28,89,0.8541195920356582
16,29,25,0.6885990172067645
16,30,22,0.7681711138185822
16,31,53,0.8173495514816386
16,32,56,0.8764895516878382
16,33,35,0.830738885348564
16,34,61,0.8000233710711931
16,35,15,0.6616741898738661
16,36,52,0.8911897565582636
16,37,76,0.7870965677848621
16,38,87,0.9179395076234022
16,39,27,0.7483897542909579
16,40,88,0.7455590095277921
16,41,60,0.947184721268342
16,42,48,0.8281173966892961
16,43,74,0.8984868157872128
16,44,78,0.7969539956198777
16,45,82,0.7399371694212241
16,46,12,0.7605073429597309
16,47,96,0.6828813768473968
16,48,63,0.8251106425546358
16,49,98,0.838778144180731
16,50,86,0.7923770642255181
16,51,93,0.8848711974294264
16,52,84,0.8232903187592548
16,53,16,0.825056983114292
16,54,31,0.8072696997874049
16,55,89,0.8823818389501432
16,56,58,0.6943327124900995
16,57,97,0.7226589680423674
16,58,83,0.9344615512352903
16,59,24,0.7072352983480782
16,60,66,0.7441077450337565
16,61,29,0.773888032936678
16,62,36,0.7731132227968115
16,63,88,0.9261562849691631
16,64,17,0.8617325696455296
16,65,76,0.7122025114913735
16,66,51,0.9494368605216446
16,67,71,0.8076431454200106
16,68,50,0.9370056476589643
16,69,68,0.9236372482772031
17,18,53,0.8138819657734491
17,19,96,0.8815969352446222
17,20,97,0.8429927299998384
17,21,98,0.7293086549864931
17,22,71,0.707679250741014
17,23,41,0.733701918776527
17,24,48,0.717460111397845
17,25,48,0.881352280726293
17,26,100,0.712183338456392
17,27,100,0.7967009238534586
17,28,71,0.754640952260392
17,29,45,0.7363368126493859
17,30,83,0.8529866737347637
17,31,58,0.9187281384620678
17,32,60,0.8955132380391686
17,33,28,0.7371357955978807
17,34,46,0.9365941153037725
17,35,20,0.7539090542286849
17,36,66,0.8467916151652722
17,37,71,0.7141960424231023
17,38,78,0.7313398165993927
17,39,81,0.8588513901940468
17,40,27,0.682767974471324
17,41,85,0.7217846197838889
17,42,16,0.8509501894679312
17,43,77,0.7177014938844991
17,44,39,0.6657473320518389
17,45,62,0.7490880870462017
17,46,70,0.6801634714332044
17,47,27,0.6515544339221391
17,48,80,0.9433732135499261
17,49,30,0.772072235464065
17,50,70,0.7932345561322689
17,51,35,0.8767733178226218
17,52,46,0.74635031063575
17,53,92,0.6677487758724472
17,54,21,0.8456896191257238
17,55,39,0.8105456830680814
17,56,14,0.9239689177009558
17,57,32,0.7753654946735016
17,58,32,0.93017678317346
17,59,14,0.949151540926553
17,60,60,0.8863881889627514
17,61,33,0.9309826234333287
17,62,47,0.9130229503753771
17,63,11,0.7395176631986242
17,64,87,0.6821902072320614
17,65,52,0.7353684957050138
17,66,92,0.8129901450670924
17,67,73,0.9167779891309749
17,68,27,0.905317921573399
17,69,69,0.7318511244493977
18,19,24,0.7492052290495357
18,20,68,0.8444856016127724
18,21,33,0.6542252586855395
18,22,53,0.8872302993275767
18,23,82,0.8523203419684233
18,24,34,0.7026484741515394
18,25,91,0.9191128285351925
18,26,64,0.8045841976879388
18,27,21,0.7702499739883598
18,28,22,0.705434360314202
18,29,27,0.7932362295469679
18,30,41,0.6520490361618666
18,31,59,0.7206563758404602
18,32,44,0.9362104467964738
18,33,48,0.8247382254664954
18,34,83,0.6534307202582504
18,35,93,0.7578656271683468
18,36,40,0.6686372995401608
18,37,25,0.7896184972825788
18,38,30,0.7716249838905191
18,39,74,0.926931804184135
18,40,100,0.8809523142374558
18,41,98,0.6852247237534329
18,42,47,0.7602631709306511
18,43,38,0.7157385802806032
18,44,27,0.7934545699205672
18,45,68,0.8743204511452569
18,46,87,0.7620874525960809
18,47,99,0.8147703526455095
18,48,70,0.8772051569912978
18,49,95,0.8976810527259371
18,50,41,0.8541025759758194
18,51,86,0.91194051754632
18,52,20,0.8076519968660503
18,53,77,0.8611298375467618
18,54,19,0.9251734120342926
18,55,24,0.6685274142670051
18,56,80,0.9208664480719426
18,57,35,0.8218105022683594
18,58,29,0.6993611469748265
18,59,76,0.7825521657978892
18,60,97,0.7116204456618085
18,61,84,0.7966483900493568
18,62,75,0.7836448076561662
18,63,17,0.7860296900539345
18,64,75,0.7746273721533979
18,65,82,0.6673210342797574
18,66,69,0.8518303136682108
18,67,49,0.8669840239475006
18,68,60,0.7263371657202837
18,69,10,0.8737413448495447
19,20,84,0.6719088577746372
19,21,64,0.7533586599686404
19,22,18,0.8123490512239717
19,23,17,0.9303748396654838
19,24,18,0.9458411744246831
19,25,70,0.6595204613069238
19,26,62,0.7039943980477126
19,27,27,0.8797483048771135
19,28,92,0.9391347700812561
19,29,57,0.9478569795742636
19,30,58,0.7845611397988057
19,31,58,0.7626936601405963
19,32,97,0.9392433129142057
19,33,79,0.689896941900702
19,34,54,0.6855899501855827
19,35,78,0.7679175895352123
19,36,26,0.8683574422718384
19,37,38,0.9004464835006146
19,38,12,0.9435472048037417
19,39,69,0.8520499573329701
19,40,79,0.7772384089200205
19,41,58,0.8970081312127353
19,42,41,0.7881875835645789
19,43,29,0.7326949183385382
19,44,24,0.6596651944729943
19,45,94,0.7757721795475256
19,46,12,0.7221998882429636
19,47,18,0.6802690139277521
19,48,14,0.7839323198745807
19,49,96,0.8609858800594785
19,50,16,0.7234202453655177
19,51,15,0.7706796052432718
19,52,39,0.8119279426722286
19,53,17,0.6920406725344714
19,54,47,0.720248455142497
19,55,83,0.7456711089107576
19,56,86,0.8817614637446372
19,57,51,0.7210712104330161
19,58,28,0.9457086682175377
19,59,76,0.7163128221338098
19,60,48,0.7325461761525817
19,61,81,0.9345560765080163
19,62,32,0.8377979412944989
19,63,64,0.8167551997951138
19,64,16,0.9416870706031057
19,65,92,0.8514027574237166
19,66,77,0.7456203371948936
19,67,63,0.7724777530488766
19,68,48,0.7629380565521396
19,69,78,0.792055646123666
20,21,38,0.7402209256385444
20,22,100,0.6933055247495535
20,23,69,0.9244223521447716
20,24,81,0.7738032466943253
20,25,63,0.817186027459782
20,26,27,0.7665257146422383
20,27,42,0.7110010199180163
20,28,92,0.6737211300184416
20,29,67,0.9041400157758835
20,30,21,0.8106906609041646
20,31,34,0.6654609887342041
20,32,58,0.8521015761903735
20,33,87,0.6618642662621002
20,34,19,0.7064489881798266
20,35,85,0.8672915719556447
20,36,81,0.7151049565063288
20,37,36,0.9108421554573614
20,38,52,0.7409564076893473
20,39,11,0.7135423316147024
20,40,34,0.9386232668343377
20,41,25,0.8740637682368725
20,42,71,0.9243323890326764
20,43,99,0.8313204602236344
20,44,36,0.7689896179328706
20,45,40,0.8156237877643443
20,46,46,0.7641985233118768
20,47,78,0.8446164019985338
20,48,49,0.7284684882156058
20,49,75,0.9148435857086121
20,50,69,0.6795824694696441
20,51,70,0.8784886907929134
20,52,50,0.9242991496692468
20,53,57,0.7438766056610573
20,54,15,0.8187574182393063
20,55,38,0.8723757136149467
20,56,12,0.7282322329729309
20,57,84,0.8237428778112201
20,58,63,0.7385576862523214
20,59,35,0.748959585793358
20,60,58,0.8209368538112105
20,61,41,0.7997904447107967
20,62,93,0.9330393635142891
20,63,53,0.7271980272904648
20,64,72,0.9399524801751031
20,65,92,0.871878227197965
20,66,68,0.7004700937854623
20,67,55,0.7007797132580545
20,68,79,0.7964948963762397
20,69,79,0.947097062263957
21,22,17,0.8071833246212239
21,23,19,0.9335564333602694
21,24,95,0.6645543182589236
21,25,10,0.7737176667246778
21,26,90,0.7194300176232337
21,27,100,0.6953088939394239
21,28,37,0.8017198759079195
21,29,57,0.6681350356739056
21,30,91,0.8500264188660018
21,31,88,0.9238254364204499
21,32,94,0.7963563152009214
21,33,10,0.8096637455038209
21,34,62,0.6535552904383678
21,35,77,0.8666578164877162
21,36,78,0.9432438044697535
21,37,12,0.8006648096736309
21,38,99,0.852209885635763
21,39,32,0.6821049286083479
21,40,22,0.807315620367745
21,41,40,0.707579617097484
21,42,77,0.7257254588944041
21,43,55,0.7301974210029908
21,44,60,0.6737057731443307
21,45,61,0.7876993236653556
21,46,41,0.9470699094919182
21,47,38,0.7399923921019769
21,48,20,0.846120715867746
21,49,93,0.8778757550530534
21,50,21,0.7715834894312859
21,51,58,0.8158104318589086
21,52,17,0.8410244226666916
21,53,99,0.7014150725663143
21,54,73,0.9035989383620984
21,55,92,0.8853128932370333
21,56,82,0.9431987669869369
21,57,22,0.9184373636428098
21,58,15,0.7189299491303051
21,59,98,0.916266292110348
21,60,70,0.7313285158125206
21,61,19,0.8553286230390924
21,62,45,0.9197934952595026
21,63,82,0.8474327721437106
21,64,32,0.9286299083763978
21,65,50,0.6546974285575804
21,66,36,0.8261108312253465
21,67,60,0.9286624820759986
21,68,48,0.6987350752144118
21,69,40,0.8200087759673235
22,23,59,0.8531104897630045
22,24,79,0.7495189518865486
22,25,27,0.8871494255702449
22,26,98,0.8672490710282944
22,27,74,0.8736369683764651
22,28,54,0.6661089295842181
22,29,65,0.7196432013184011
22,30,19,0.7521778239425317
22,31,88,0.9364575190743997
22,32,60,0.9406761581604665
22,33,51,0.6588876976835496
22,34,44,0.8850644416941387
22,35,67,0.7971810368332379
22,36,55,0.8159113174851451
22,37,58,0.7795543838718634
22,38,97,0.8257625363633153
22,39,58,0.6757082352910208
22,40,89,0.7386138442115229
22,41,41,0.8639325598035157
22,42,20,0.7303916092683843
22,43,58,0.863503146433585
22,44,91,0.6962830671809359
22,45,59,0.7450034686044609
22,46,23,0.6774561286088717
22,47,49,0.7834207594988886
22,48,44,0.6806694242339738
22,49,21,0.7062175350583632
22,50,67,0.8170955096663683
22,51,75,0.7724132525249412
22,52,13,0.6768856525881163
22,53,80,0.6779192781379623
22,54,86,0.8853316172758422
22,55,59,0.6537021844651864
22,56,62,0.7663398678135181
22,57,20,0.8674531532104374
22,58,81,0.9215622722940076
22,59,41,0.8215881292248618
22,60,31,0.8555947975383669
22,61,31,0.691652017687825
22,62,48,0.7305220391447632
22,63,28,0.6689801450830863
22,64,65,0.732788561480721
22,65,48,0.7952693941801785
22,66,19,0.7583374736868584
22,67,41,0.8662698357366778
22,68,73,0.8281419194117235
22,69,35,0.7873584898717083
23,24,27,0.7413973987253771
23,25,60,0.7496651645934881
23,26,89,0.7639669868441145
23,27,52,0.782066876444376
23,28,65,0.894642641000901
23,29,93,0.9422676129513821
23,30,27,0.740130585403737
23,31,87,0.9341836766048348
23,32,35,0.7937029227186365
23,33,32,0.939372386928438
23,34,50,0.7374344454740159
23,35,98,0.839870738590525
23,36,83,0.8845923108810729
23,37,51,0.7628165906972442
23,38,60,0.7595046612185713
23,39,82,0.7099400146131821
23,40,79,0.7039781637826099
23,41,80,0.6580748326026006
23,42,69,0.932892474625335
23,43,36,0.7815364862926726
23,44,47,0.8993845426131083
23,45,18,0.8956896704013375
23,46,62,0.8518932957186621
23,47,27,0.8400008118960991
23,48,40,0.7258045054793275
23,49,29,0.8645709173898278
23,50,58,0.6721895406746865
23,51,86,0.7937704099317878
23,52,61,0.8103102203606352
23,53,98,0.775490207695168
23,54,14,0.8872162751147777
23,55,56,0.8604902861166779
23,56,78,0.8281459830064632
23,57,20,0.6828108275732861
23,58,41,0.8472804933742297
23,59,55,0.6999015479840335
23,60,88,0.6632890080583549
23,61,92,0.8532415687592556
23,62,61,0.9400433400705817
23,63,52,0.9397150333141484
23,64,65,0.6817833654818262
23,65,22,0.7276215111210966
23,66,75,0.8740559082898447
23,67,81,0.8241554886572012
23,68,83,0.7163095208535609
23,69,57,0.7673402506032508
24,25,96,0.8265769869620442
24,26,74,0.695223479743974
24,27,13,0.7948313253474594
24,28,47,0.7747926285577138
24,29,20,0.6848208013876924
24,30,28,0.7544985956964426
24,31,53,0.7865997905677631
24,32,36,0.8063344489401415
24,33,54,0.792848759362749
24,34,66,0.8665981829839123
24,35,67,0.7456728422653102
24,36,48,0.6634049158025963
24,37,100,0.6845255800096358
24,38,53,0.8443909751833141
24,39,96,0.8900150377251671
24,40,41,0.804798170569062
24,41,80,0.6980407133646078
24,42,81,0.7779108150865047
24,43,69,0.7195566642234231
24,44,61,0.8389280956636036
24,45,33,0.8421436629980235
24,46,65,0.768674713438434
24,47,88,0.9149292123257915
24,48,67,0.8276609475081105
24,49,59,0.651335012997841
24,50,37,0.7117353438101965
24,51,100,0.8926189365893782
24,52,18,0.8232043715605558
24,53,78,0.706087950689628
24,54,51,0.7091222825442637
24,55,24,0.7287060186357083
24,56,72,0.8083145058883348
24,57,91,0.7440212330154422
24,58,59,0.8333925263417006
24,59,85,0.6842696220008835
24,60,55,0.9036553408008677
24,61,89,0.701758253903102
24,62,96,0.861796508283794
24,63,48,0.9256047739412289
24,64,85,0.6754255905869083
24,65,27,0.7439557234597094
24,66,40,0.7416140007606496
24,67,33,0.7619918212892932
24,68,28,0.8032474608461483
24,69,63,0.8289277452331795
25,26,83,0.7651129888513061
25,27,33,0.7960010647077149
25,28,78,0.8580298779588066
25,29,92,0.9292084813115735
25,30,32,0.8164737727497492
25,31,72,0.7366504322148038
25,32,33,0.7443740043982533
25,33,67,0.8358229936367525
25,34,55,0.9355525851463901
25,35,72,0.6909604143987488
25,36,59,0.9391487268244819
25,37,74,0.8459209281838755
25,38,62,0.8554090011679959
25,39,63,0.8630427118537392
25,40,66,0.7966098535819057
25,41,20,0.8196193397734926
25,42,38,0.737626972867612
25,43,45,0.717453024992962
25,44,46,0.7004626932309721
25,45,68,0.8196951383557578
25,46,73,0.8149178553614154
25,47,24,0.8218142161835879
25,48,44,0.8825339083591986
25,49,56,0.8126130137352889
25,50,15,0.8780012392676925
25,51,66,0.8139059824165894
25,52,64,0.6807249316632495
25,53,93,0.8754036484231016
25,54,48,0.9124429538830652
25,55,14,0.7849197028491242
25,56,54,0.9086598876492573
25,57,21,0.7817209710149999
25,58,25,0.8826894949642321
25,59,40,0.7129634502769322
25,60,85,0.8567400761335286
25,61,100,0.833078540785843
25,62,64,0.6997944853070778
25,63,27,0.8854547929911755
25,64,36,0.8916321480110835
25,65,82,0.7552446436858493
25,66,45,0.8290573057653796
25,67,31,0.7470960847564045
25,68,100,0.7377904093772171
25,69,83,0.730202919883424
26,27,75,0.9456464906785382
26,28,96,0.8945542717618312
26,29,27,0.9388315984981375
26,30,62,0.9256306135489476
26,31,45,0.9101142771301335
26,32,26,0.8604279582189294
26,33,26,0.7249031725814419
26,34,51,0.8985445408095898
26,35,96,0.7678102250906648
26,36,28,0.8232276587912484
26,37,44,0.8383438462336922
26,38,58,0.7855975167651092
26,39,91,0.8883795892002994
26,40,21,0.7708552319905463
26,41,45,0.8584110847182633
26,42,57,0.7864086947223262
26,43,72,0.7481867840482791
26,44,10,0.9106723288613601
26,45,21,0.8692795812461158
26,46,68,0.8404521636608477
26,47,99,0.7574668188022962
26,48,18,0.8887033779943536
26,49,60,0.7153489805045617
26,50,64,0.8974542942908066
26,51,73,0.7305610514943268
26,52,46,0.7513265465512362
26,53,83,0.6891782750922637
26,54,72,0.8864910960430047
26,55,97,0.8786762067267505
26,56,15,0.6798724225748618
26,57,68,0.6548844057118234
26,58,30,0.782385784662928
26,59,10,0.947551471646201
26,60,64,0.71069546191922
26,61,98,0.9228221642939294
26,62,93,0.7405596513129267
26,63,45,0.6780019953576951
26,64,56,0.7251167835647326
26,65,57,0.8493526434238261
26,66,93,0.6996575237478031
26,67,60,0.8376812822494862
26,68,99,0.8765696471202609
26,69,64,0.8466455685150605
27,28,100,0.678555103393837
27,29,37,0.7930420124782742
27,30,26,0.8281038490523194
27,31,76,0.8539948175364738
27,32,11,0.652418770705753
27,33,53,0.8951327080739895
27,34,64,0.8582093003366331
27,35,71,0.6712484916201537
27,36,59,0.6767993242981212
27,37,23,0.6809604599625277
27,38,57,0.9142966984940811
27,39,27,0.7648163149657707
27,40,27,0.8424728445550951
27,41,96,0.6928559200504681
27,42,77,0.8189873643408896
27,43,88,0.845006063947342
27,44,66,0.7553563156480313
27,45,37,0.8384240115022707
27,46,29,0.9259682373964262
27,47,88,0.8559698509627219
27,48,37,0.6760064100397966
27,49,22,0.6920039424727387
27,50,25,0.8268721753284539
27,51,59,0.7554606921149388
27,52,64,0.7443511004546508
27,53,27,0.7243359124890737
27,54,92,0.675274614799396
27,55,80,0.8302997185290035
27,56,87,0.7354762430018998
27,57,98,0.6580473218438597
27,58,94,0.9127481564171225
27,59,36,0.8053247383391713
27,60,75,0.7065939569797597
27,61,60,0.73866261537262
27,62,16,0.8851404798729253
27,63,40,0.79846631598298
27,64,24,0.722324526681563
27,65,91,0.828178930441317
27,66,77,0.9166173584260723
27,67,11,0.9460647598529566
27,68,50,0.6895948642198106
27,69,82,0.7762590602757315
28,29,79,0.8548826147007278
28,30,70,0.9363358951822659
28,31,19,0.6550068205312569
28,32,18,0.6541380277175872
28,33,37,0.6619480585811569
28,34,17,0.9346039990841373
28,35,60,0.801983181282478
28,36,90,0.8637887228303751
28,37,63,0.7770725705515086
28,38,61,0.6747283435773938
28,39,78,0.8112966074408152
28,40,29,0.733240320720368
28,41,49,0.6737064685925201
28,42,36,0.9422940153063686
28,43,29,0.8109170518668375
28,44,60,0.8259311489037295
28,45,93,0.8543167054127632
28,46,18,0.7430508480191437
28,47,65,0.8689875132294624
28,48,40,0.6673717832069391
28,49,21,0.9273883263047418
28,50,24,0.7860115526891428
28,51,87,0.666508585905932
28,52,95,0.8725080527172663
28,53,32,0.6858329020723662
28,54,100,0.6911635392192743
28,55,11,0.6991497892806223
28,56,54,0.8069016088185225
28,57,43,0.7000888862577143
28,58,26,0.8749329152281373
28,59,44,0.8698807512665124
28,60,25,0.8814290871468874
28,61,13,0.7505033078948583
28,62,64,0.7315941785064062
28,63,18,0.7288848952479434
28,64,83,0.8382598498696163
28,65,73,0.7865593333038282
28,66,56,0.6666317332527265
28,67,82,0.7000644177966292
28,68,30,0.7265348243117234
28,69,23,0.9182805260432786
29,30,96,0.8668335119977599
29,31,39,0.8722339887369235
29,32,10,0.6632113721788429
29,33,11,0.723365435107011
29,34,70,0.7591929488993723
29,35,29,0.7036882801305355
29,36,14,0.8158594365487594
29,37,93,0.7758107913088396
29,38,51,0.724478955007173
29,39,50,0.731377387402945
29,40,19,0.8214607887852374
29,41,25,0.8006122827678748
29,42,16,0.7038033050816918
29,43,76,0.9444241591824485
29,44,61,0.6706779313318235
29,45,69,0.9098096689931456
29,46,49,0.7481902765178357
29,47,80,0.7870238527833726
29,48,57,0.7102013460358868
29,49,82,0.8853521651862024
29,50,89,0.7227751980660707
29,51,57,0.8275072804954449
29,52,73,0.9493361348791716
29,53,35,0.8697390010217799
29,54,79,0.8781446660965089
29,55,41,0.6951699130379659
29,56,62,0.6571730767928013
29,57,79,0.7539271093218218
29,58,98,0.9131595842754725
29,59,52,0.6504386121606733
29,60,94,0.762882449140413
29,61,49,0.6811847058054679
29,62,77,0.9449347225684692
29,63,63,0.7976086630549692
29,64,17,0.9417677707902177
29,65,28,0.8634957424100308
29,66,21,0.6631700797109479
29,67,39,0.9191862415794377
29,68,76,0.7739170410503005
29,69,57,0.7875374085632446
30,31,20,0.8242311882128798
30,32,74,0.6900541550752871
30,33,60,0.6724491452989633
30,34,82,0.6686848590559875
30,35,94,0.9392654824198222
30,36,40,0.7375028072170711
30,37,50,0.927812585534491
30,38,60,0.8602176818964626
30,39,51,0.7454173157798302
30,40,44,0.7200833679914939
30,41,35,0.6908335539250157
30,42,84,0.6826918501155315
30,43,23,0.6993124942099305
30,44,69,0.7442099863436353
30,45,25,0.8107773647270071
30,46,36,0.7855751230753385
30,47,69,0.7295023780744124
30,48,25,0.6771262664145575
30,49,97,0.7412644948655069
30,50,100,0.8590633949711228
30,51,15,0.7145062368421065
30,52,51,0.6944971392107299
30,53,41,0.9405200012529107
30,54,60,0.8040379026136188
30,55,96,0.7396522132907065
30,56,32,0.6593246280076279
30,57,61,0.9063803913866009
30,58,81,0.8744235341626128
30,59,41,0.6784175830976141
30,60,23,0.8911690260331551
30,61,27,0.6864359766512146
30,62,17,0.8991116995683908
30,63,38,0.6892145712631934
30,64,61,0.7616719231447993
30,65,90,0.9312724694118313
30,66,20,0.8246971404242189
30,67,43,0.9252285744534741
30,68,19,0.6565400548215838
30,69,18,0.70932510100863
31,32,92,0.7830293971507967
31,33,26,0.6775935915971055
31,34,52,0.6867582977772422
31,35,69,0.6651913102745769
31,36,83,0.7799469131716015
31,37,60,0.7988379173639766
31,38,58,0.8549638750255049
31,39,32,0.756182975801936
31,40,33,0.7324945307072727
31,41,67,0.9150271396680878
31,42,14,0.8342319733333063
31,43,88,0.7237354337735736
31,44,47,0.7996674829989497
31,45,80,0.7937092789880463
31,46,21,0.7339327962316914
31,47,27,0.7757704463588992
31,48,92,0.9153957548674895
31,49,77,0.7247443265410238
31,50,79,0.888453873290561
31,51,58,0.8845747300536275
31,52,55,0.7939053316664348
31,53,72,0.7532102359369628
31,54,82,0.8007179766631225
31,55,59,0.7311307054306921
31,56,13,0.7456632701988138
31,57,38,0.6587910381609904
31,58,45,0.6675773690834356
31,59,70,0.8088296875896295
31,60,84,0.9498817240434038
31,61,30,0.6800403011914873
31,62,94,0.7223458385464407
31,63,78,0.8948855484826204
31,64,17,0.8792149171152532
31,65,38,0.8227076325859988
31,66,59,0.7564413903695479
31,67,32,0.702830110273997
31,68,85,0.7454013104875614
31,69,99,0.7576349398061186
32,33,85,0.6584619709181477
32,34,99,0.7555046445449264
32,35,82,0.8190819460349581
32,36,82,0.9345105518137671
32,37,73,0.812637380456298
32,38,32,0.7971309260382438
32,39,21,0.6668503930403814
32,40,87,0.7156426825074732
32,41,77,0.7933966964498538
32,42,52,0.9253688557761939
32,43,35,0.8919336239930008
32,44,53,0.8650812898072449
32,45,51,0.6678667888535103
32,46,28,0.8259827525273629
32,47,28,0.8823099496459675
32,48,77,0.9082008399774653
32,49,19,0.7620772340250119
32,50,94,0.7686786687061563
32,51,22,0.7509683213422413
32,52,51,0.6909355006572471
32,53,30,0.8697056076273922
32,54,65,0.8875527574999615
32,55,72,0.8447540796934442
32,56,32,0.8621548763708984
32,57,81,0.8580681194877628
32,58,88,0.8860975377786731
32,59,38,0.84965950084243
32,60,32,0.7635152324441594
32,61,98,0.7383551794156769
32,62,32,0.8686492867807997
32,63,99,0.9346094479549708
32,64,60,0.9052270896605025
32,65,82,0.6597148228781262
32,66,87,0.7454650735580285
32,67,88,0.7162685751311036
32,68,82,0.6812330699041957
32,69,73,0.6921930104445705
33,34,19,0.7213987775448191
33,35,50,0.7003662250254753
33,36,21,0.896498541628493
33,37,95,0.8417308063714637
33,38,52,0.7839889802293382
33,39,43,0.7129052853201497
33,40,98,0.6703384340192702
33,41,42,0.8861060018271981
33,42,10,0.6644442373199845
33,43,66,0.8697753483496306
33,44,31,0.9153655992761682
33,45,73,0.9145311975003314
33,46,54,0.8138071903035362
33,47,22,0.8986420932698754
33,48,83,0.8452908689340431
33,49,97,0.7176748182534944
33,50,67,0.6721128168684123
33,51,14,0.738472583934839
33,52,50,0.7283383129946785
33,53,23,0.6722601205299978
33,54,31,0.9163793803202909
33,55,30,0.8695955255813951
33,56,80,0.9325502430605683
33,57,21,0.7513851752743808
33,58,88,0.9179678517939227
33,59,100,0.6592979612156525
33,60,93,0.6994991584285742
33,61,65,0.6971311331992353
33,62,22,0.7493283738319959
33,63,34,0.7727839597251938
33,64,80,0.8666114313727027
33,65,79,0.729579430804993
33,66,46,0.7392201943044698
33,67,22,0.6648906329115529
33,68,83,0.8148987900611486
33,69,72,0.6960769803550203
34,35,56,0.6511446716508402
34,36,21,0.7383648346898645
34,37,94,0.8375272861127903
34,38,71,0.7099024402282839
34,39,13,0.7120858948770885
34,40,91,0.7375434398138323
34,41,20,0.7920711953426206
34,42,24,0.7425060200353188
34,43,60,0.7912833358848769
34,44,94,0.7295013191352864
34,45,92,0.8132378087659041
34,46,33,0.7613061574522242
34,47,58,0.7608204994795835
34,48,67,0.6633850774093627
34,49,66,0.7895173868463952
34,50,38,0.9011236256403371
34,51,82,0.6684918108980298
34,52,99,0.8502405377403706
34,53,20,0.8504423521692858
34,54,79,0.7741959958613788
34,55,85,0.7182538275873703
34,56,17,0.9022391499290752
34,57,76,0.7755896224803351
34,58,78,0.8561203797166661
34,59,70,0.8218142871893656
34,60,40,0.7928786843244406
34,61,20,0.7684413095625725
34,62,14,0.8006304410946814
34,63,76,0.8901351010162056
34,64,96,0.9448264292335654
34,65,28,0.68608456242663
34,66,67,0.7018636918419483
34,67,31,0.941649463501327
34,68,34,0.687855799591562
34,69,64,0.6735105566418468
35,36,97,0.7806179736597522
35,37,90,0.6943634752201471
35,38,86,0.7273659079963329
35,39,18,0.6761082322629522
35,40,81,0.7692064983071107
35,41,51,0.9069872541938739
35,42,76,0.7874471543367846
35,43,11,0.8859651916483315
35,44,89,0.826272826319699
35,45,63,0.6837556527877802
35,46,29,0.6944599223880334
35,47,85,0.8248031260632963
35,48,22,0.927478450027782
35,49,82,0.8838634090892756
35,50,46,0.9102425803295526
35,51,54,0.9133680688088164
35,52,43,0.7649130418631158
35,53,72,0.8216069719395686
35,54,70,0.6612397011493141
35,55,45,0.770892187529473
35,56,89,0.8325965792256881
35,57,98,0.7705159694823231
35,58,60,0.9168722641742773
35,59,52,0.8571541262512936
35,60,16,0.8737249459517408
35,61,44,0.9191094086448268
35,62,12,0.7513598244280798
35,63,48,0.7432847893543839
35,64,72,0.9074704349700722
35,65,97,0.6794652170818224
35,66,39,0.6903156562905322
35,67,66,0.8822092700581774
35,68,51,0.7308259943026291
35,69,63,0.8314937397365751
36,37,21,0.7063807072677835
36,38,37,0.9240298416256221
36,39,62,0.8722834396760024
36,40,76,0.9101566911650677
36,41,17,0.804580910782867
36,42,30,0.6696850902835796
36,43,100,0.8020385825709666
36,44,27,0.8841549288882956
36,45,77,0.9137997774079567
36,46,13,0.7021212068038362
36,47,35,0.9010930032826084
36,48,41,0.6599213133523956
36,49,16,0.9254093208023348
36,50,100,0.7097329317196701
36,51,57,0.8970518875067348
36,52,74,0.7690826832549493
36,53,25,0.8543523081330132
36,54,40,0.7617400284605922
36,55,86,0.7838310297822587
36,56,70,0.826064074526728
36,57,54,0.753274701156125
36,58,43,0.8746883403454799
36,59,98,0.6771175763422311
36,60,13,0.7659697012222955
