from,to,weight,prob
25,40,78,0.7693147604565991
25,41,37,0.7984144842666465
25,42,46,0.7513265465512362
25,43,82,0.9057267728865248
25,44,97,0.8786762067267505
25,45,90,0.8851669285521704
25,46,25,0.9288298626042565
25,47,68,0.6502027794536313
25,48,35,0.9487082206202861
25,49,93,0.7405596513129267
26,27,45,0.6780019953576951
26,28,20,0.7615531302940297
26,29,31,0.6655361825145966
26,30,99,0.8765696471202609
26,31,21,0.8611094119292133
26,32,71,0.6733816164717819
26,33,76,0.8539948175364738
26,34,99,0.7530722450102322
26,35,64,0.8582093003366331
26,36,39,0.7649209777027318
26,37,23,0.6809604599625277
26,38,48,0.6911387884230638
26,39,27,0.8424728445550951
26,40,18,0.8091524829640042
26,41,93,0.6992349649371938
26,42,37,0.8384240115022707
26,43,62,0.8348228037802119
26,44,37,0.6760064100397966
26,45,25,0.8268721753284539
26,46,64,0.7443511004546508
26,47,45,0.8433861704563693
26,48,86,0.8300023601677559
26,49,98,0.6580473218438597
27,28,48,0.7116337154457326
27,29,34,0.8743530922943749
27,30,16,0.8851404798729253
27,31,40,0.79846631598298
27,32,73,0.8414246989650944
27,33,11,0.9460647598529566
27,34,26,0.7660514746475533
27,35,63,0.7596237388544296
27,36,70,0.9363358951822659
27,37,12,0.8262090490777774
27,38,37,0.6619480585811569
27,39,60,0.801983181282478
27,40,74,0.8801330001997172
27,41,61,0.6747283435773938
27,42,88,0.6958041331413412
27,43,20,0.8033914094885994
27,44,29,0.8109170518668375
27,45,91,0.8789672393378462
27,46,92,0.6698345250863645
27,47,40,0.6673717832069391
27,48,65,0.6847959744633105
27,49,17,0.7427870191620578
28,29,32,0.6858329020723662
28,30,99,0.6534051809396579
28,31,54,0.8069016088185225
28,32,43,0.7000888862577143
28,33,44,0.8698807512665124
28,34,13,0.7505033078948583
28,35,77,0.6691615967369444
28,36,83,0.8382598498696163
28,37,75,0.7580371686565259
28,38,82,0.7000644177966292
28,39,23,0.9182805260432786
28,40,24,0.7185213269459754
28,41,15,0.9076067027366053
28,42,15,0.7915293768733214
28,43,29,0.7036882801305355
28,44,14,0.8158594365487594
28,45,93,0.7758107913088396
28,46,63,0.9247564294642685
28,47,19,0.8214607887852374
28,48,96,0.9205823027774813
28,49,76,0.9444241591824485
29,30,18,0.9130973714554924
29,31,49,0.7481902765178357
29,32,11,0.7606758077457647
29,33,48,0.8718727960200254
29,34,57,0.8275072804954449
29,35,35,0.8697390010217799
29,36,41,0.6951699130379659
29,37,13,0.7198993225579229
29,38,98,0.9131595842754725
29,39,10,0.8776787459641036
29,40,49,0.6811847058054679
29,41,40,0.7759447526008536
29,42,28,0.8634957424100308
29,43,39,0.9191862415794377
29,44,99,0.9186733820419579
29,45,20,0.8242311882128798
29,46,91,0.8959888675682648
29,47,82,0.6686848590559875
29,48,26,0.721031520422569
29,49,50,0.927812585534491
30,31,51,0.7454173157798302
30,32,19,0.9330664058090283
30,33,84,0.6826918501155315
30,34,67,0.7898165337309986
30,35,78,0.7574862337812067
30,36,67,0.7424923154637514
30,37,25,0.6771262664145575
30,38,48,0.897916006381895
30,39,15,0.7145062368421065
30,40,28,0.6773638711374046
30,41,55,0.7688733388039313
30,42,48,0.7280500378163672
30,43,13,0.9356289820471231
30,44,81,0.8744235341626128
30,45,69,0.6805722045985536
30,46,25,0.653587076950824
30,47,38,0.6892145712631934
30,48,57,0.855885578610668
30,49,20,0.8246971404242189
31,32,19,0.6565400548215838
31,33,92,0.7830293971507967
31,34,52,0.6867582977772422
31,35,16,0.700396762618717
31,36,60,0.7988379173639766
31,37,64,0.7018421635492368
31,38,33,0.7324945307072727
31,39,29,0.6603948331194518
31,40,41,0.8441835201422241
31,41,80,0.7937092789880463
31,42,59,0.6911708051396195
31,43,77,0.7247443265410238
31,44,79,0.888453873290561
31,45,55,0.7939053316664348
31,46,54,0.9238031049795101
31,47,59,0.7311307054306921
31,48,86,0.7157060564219284
31,49,45,0.6675773690834356
32,33,77,0.7572298678014625
32,34,39,0.9421939585200506
32,35,94,0.7223458385464407
32,36,17,0.8792149171152532
32,37,83,0.90395152713954
32,38,55,0.9305618096274635
32,39,32,0.702830110273997
32,40,99,0.7576349398061186
32,41,100,0.8601682410054254
32,42,82,0.6926306871245255
32,43,73,0.812637380456298
32,44,14,0.6770772130552709
32,45,38,0.6559783969665658
32,46,52,0.9253688557761939
32,47,26,0.7522277132800318
32,48,51,0.6678667888535103
32,49,100,0.9251672442443355
33,34,77,0.9082008399774653
33,35,57,0.8613614028884244
33,36,85,0.6803096510542059
33,37,27,0.9427582014147278
33,38,65,0.8875527574999615
33,39,93,0.7451850179751277
33,40,81,0.8580681194877628
33,41,55,0.7169711641941927
33,42,32,0.7635152324441594
33,43,47,0.6882045094170607
33,44,99,0.9346094479549708
33,45,82,0.6597148228781262
33,46,88,0.7162685751311036
33,47,73,0.6921930104445705
33,48,40,0.7540430374049686
33,49,91,0.9155960760185411
34,35,100,0.851007371334216
34,36,52,0.7839889802293382
34,37,41,0.8579528228963794
34,38,23,0.8661240763990905
34,39,66,0.8697753483496306
34,40,62,0.7979245980421543
34,41,79,0.7626042711021644
34,42,83,0.8452908689340431
34,43,30,0.7853862257459224
34,44,14,0.738472583934839
34,45,23,0.6722601205299978
34,46,58,0.6982713484733963
34,47,21,0.7513851752743808
34,48,71,0.8613513939775375
34,49,93,0.6994991584285742
35,36,30,0.6660667227981787
35,37,34,0.7727839597251938
35,38,79,0.729579430804993
35,39,40,0.6787747764206725
35,40,80,0.9019563514536952
35,41,56,0.6511446716508402
35,42,94,0.8375272861127903
35,43,22,0.6577207078195058
35,44,47,0.9431173087997795
35,45,24,0.7425060200353188
35,46,72,0.9184632450216413
35,47,92,0.8132378087659041
35,48,58,0.7608204994795835
35,49,43,0.7819221268558307
36,37,44,0.8192739763743565
36,38,99,0.8502405377403706
36,39,54,0.8924540472212039
36,40,85,0.7182538275873703
36,41,59,0.8955215644596121
36,42,78,0.8561203797166661
36,43,83,0.9144961608252868
36,44,20,0.7684413095625725
36,45,14,0.8006304410946814
36,46,83,0.8532604656728091
36,47,25,0.9347764449354754
36,48,31,0.941649463501327
36,49,26,0.6628027701900339
37,38,97,0.7806179736597522
37,39,90,0.6943634752201471
37,40,50,0.9232413457194782
37,41,18,0.6761082322629522
37,42,80,0.7478380416109208
37,43,68,0.9251485732349743
37,44,99,0.8369173785766424
37,45,63,0.6837556527877802
37,46,82,0.8263802399844163
37,47,22,0.927478450027782
37,48,22,0.8857236890929032
37,49,54,0.9133680688088164
38,39,93,0.7956754376858992
38,40,14,0.7016599184470195
38,41,89,0.8325965792256881
38,42,14,0.7687378232693095
38,43,98,0.7212737881748922
38,44,44,0.9191094086448268
38,45,48,0.7432847893543839
38,46,99,0.855455608140418
38,47,39,0.6903156562905322
38,48,66,0.8822092700581774
38,49,63,0.8314937397365751
39,40,66,0.7134171506317692
39,41,72,0.8778479885678769
39,42,17,0.804580910782867
39,43,49,0.8628708195093169
39,44,77,0.9137997774079567
39,45,34,0.912554166837625
39,46,17,0.7248470783972838
39,47,56,0.8613901835660109
39,48,69,0.8015379124811491
39,49,25,0.8543523081330132
40,41,72,0.8282130780356454
40,42,70,0.826064074526728
40,43,30,0.9012961310770182
40,44,98,0.6771175763422311
40,45,16,0.6988722216795862
40,46,37,0.9071333562314907
40,47,96,0.7120192958468576
40,48,75,0.6560157072498574
40,49,97,0.6526693958210138
41,42,92,0.7019601969446434
41,43,38,0.7257171324081955
41,44,49,0.8638221464314113
41,45,45,0.7771420401978857
41,46,54,0.7876994056671829
41,47,48,0.8531588469161939
41,48,60,0.8253461467526378
41,49,94,0.9399456363393752
42,43,81,0.8442026360193771
42,44,48,0.8553239407571507
42,45,53,0.9465082897465301
42,46,45,0.7283440723779491
42,47,93,0.7396373335756959
42,48,40,0.9199061134236484
42,49,86,0.7712295278769664
43,44,27,0.8663849592777831
43,45,47,0.7278278818135967
43,46,59,0.8710196287229337
43,47,83,0.8948044103158603
43,48,38,0.8558954332798013
43,49,70,0.9219579516515164
44,45,74,0.7400584485651983
44,46,94,0.9129484353026331
44,47,22,0.7912342618285361
44,48,81,0.8788754654957908
44,49,97,0.9198773473552595
45,46,38,0.7565850188359498
45,47,49,0.7761417704554433
45,48,57,0.7281677706217111
45,49,25,0.791160970301204
46,47,84,0.8240939325339369
46,48,70,0.9168278184411163
46,49,97,0.7645007659416762
47,48,16,0.9112547439059013
47,49,35,0.7528009654787
48,49,68,0.6929672456898915
